Iteration,Capital,Final Reserve,Min Bound,Max Bound,Year,Reserve,Asset Yield,Liability Benefit
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,18,500659095.3209136,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,19,465382097.14781374,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,20,429046789.02952087,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,21,391621421.6676792,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,22,353073293.28498226,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,23,313368721.05080444,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,24,272473011.6496013,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,25,230350430.966362,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,26,186964172.86262557,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,27,142276327.01577702,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,28,96247845.79352304,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,29,48838510.134601414,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,30,6894.405912131071,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,0,985840034.4848633,,
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,1,965118464.4866819,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,2,943775247.388555,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,3,921791733.7774844,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,4,899148714.7580816,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,5,875826405.1680967,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,6,851804426.2904122,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,7,827061788.0463972,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,8,801576870.655062,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,9,775327405.7419865,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,10,748290456.8815187,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,11,720442399.5552369,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,12,691758900.5091667,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,13,662214896.4917144,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,14,631784572.3537385,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,15,600441338.4916234,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,16,568157807.6136447,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,17,534905770.8093268,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,18,500656172.9008793,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,19,465379087.0551784,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,20,429043688.63410646,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,21,391618228.2604024,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,22,353070004.07548714,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,23,313365333.16502446,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,24,272469522.1272479,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,25,230346836.7583381,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,26,186960470.82836094,0.03,50296771.0327273
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,27,142272513.92048445,0.03,50296771.03272732
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,28,96243918.3053717,0.03,50296771.03272731
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,29,48834464.82180554,0.03,50296771.032727316
19,985840034.4848633,2727.733732379973,985838317.8710938,985841751.0986328,30,2727.733732379973,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,0,985839176.1779785,,
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,1,965117580.4305906,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,2,943774336.810781,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,3,921790795.8823771,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,4,899147748.7261211,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,5,875825410.1551774,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,6,851803401.4271054,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,7,827060732.4371912,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,8,801575783.3775797,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,9,775326285.8461797,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,10,748289303.3888378,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,11,720441211.4577756,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,12,691757676.7687815,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,13,662213636.0391177,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,14,631783274.087564,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,15,600440001.2774636,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,16,568156430.2830601,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,17,534904352.1588246,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,18,500654711.6908621,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,19,465377582.0088607,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,20,429042138.4363992,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,21,391616631.5567639,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,22,353068359.4707395,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,23,313363639.22213435,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,24,272467777.3660711,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,25,230345039.65432596,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,26,186958619.81122845,0.03,50296771.0327273
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,27,142270607.372838,0.03,50296771.03272732
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,28,96241954.56129584,0.03,50296771.03272731
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,29,48832442.165407404,0.03,50296771.032727316
20,985839176.1779785,644.3976423069835,985838317.8710938,985840034.4848633,30,644.3976423069835,0.03,50296771.03272732
