Iteration,Capital,Final Reserve,Min Bound,Max Bound,Year,Reserve,Asset Yield,Liability Benefit
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,5,684216364.3410804,0.03,39347299.419895
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,6,665395555.8514179,0.03,39347299.419894986
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,7,646010123.1070654,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,8,626043127.3803825,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,9,605477121.781899,0.03,39347299.41989501
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,10,584294136.015461,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,11,562475660.6760299,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,12,540002631.0764158,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,13,516855410.58881325,0.03,39347299.41989498
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,14,493013773.48658264,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,15,468456887.2712851,0.03,39347299.41989501
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,16,443163294.4695287,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,17,417110893.88371956,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,18,390276921.28033614,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,19,362637929.49885124,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,20,334169767.9639218,0.03,39347299.419895
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,21,304847561.58294445,0.03,39347299.41989498
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,22,274645689.0105378,0.03,39347299.419895016
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,23,243537760.26095897,0.03,39347299.41989498
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,24,211496593.64889276,0.03,39347299.419895
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,25,178494192.03846455,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,26,144501718.3797235,0.03,39347299.41989499
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,27,109489470.51122023,0.03,39347299.41989498
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,28,73426855.20666184,0.03,39347299.41989501
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,29,36282361.442966715,0.03,39347299.41989498
10,770410156.25,-1976467.133639276,769531250.0,771289062.5,30,-1976467.133639276,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,0,770849609.375,,
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,1,754627798.2363551,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,2,737919332.7635508,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,3,720709613.3265623,0.03,39347299.419895
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,4,702983602.3064642,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,5,684725810.9557631,0.03,39347299.419895
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,6,665920285.864541,0.03,39347299.419894986
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,7,646550595.0205822,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,8,626599813.4513047,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,9,606050508.4349488,0.03,39347299.41989501
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,10,584884724.2681024,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,11,563083966.5762506,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,12,540629186.1536431,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,13,517500762.3183574,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,14,493678485.7680132,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,15,469141540.9211586,0.03,39347299.41989501
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,16,443868487.7288984,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,17,417837242.9408704,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,18,391025060.80920154,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,19,363408513.2135826,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,20,334963469.19009507,0.03,39347299.419895
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,21,305665073.8459029,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,22,275487726.641385,0.03,39347299.419895016
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,23,244405059.02073157,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,24,212389911.37145853,0.03,39347299.419895
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,25,179414309.2927073,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,26,145449439.15159354,0.03,39347299.41989499
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,27,110465622.90624638,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,28,74432292.17353876,0.03,39347299.41989501
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,29,37317961.51884994,0.03,39347299.41989498
11,770849609.375,-909799.0554795563,770410156.25,771289062.5,30,-909799.0554795563,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,0,771069335.9375,,
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,1,754854116.5957301,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,2,738152440.673707,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,3,720949714.4740232,0.03,39347299.419895
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,4,703230906.488349,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,5,684980534.2631044,0.03,39347299.419895
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,6,666182650.8711027,0.03,39347299.419894986
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,7,646820830.9773407,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,8,626878156.4867659,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,9,606337201.7614738,0.03,39347299.41989501
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,10,585180018.394423,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,11,563388119.5263608,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,12,540942463.6922567,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,13,517823438.1831294,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,14,494010841.9087283,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,15,469483867.7460952,0.03,39347299.41989501
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,16,444221084.35858303,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,17,418200417.4694455,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,18,391399130.5736339,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,19,363793805.07094795,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,20,335360319.8031814,0.03,39347299.419895
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,21,306073829.9773819,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,22,275908745.4568083,0.03,39347299.419895016
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,23,244838708.4006176,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,24,212836570.23274115,0.03,39347299.419895
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,25,179874367.9198284,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,26,145923299.53752825,0.03,39347299.41989499
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,27,110953699.10375912,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,28,74935010.6569769,0.03,39347299.41989501
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,29,37835761.55679123,0.03,39347299.41989498
12,771069335.9375,-376465.0164000243,770849609.375,771289062.5,30,-376465.0164000243,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,0,771179199.21875,,
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,1,754967275.7754176,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,2,738268994.6287851,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,3,721069765.0477537,0.03,39347299.419895
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,4,703354558.5792913,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,5,685107895.9167751,0.03,39347299.419895
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,6,666313833.3743834,0.03,39347299.419894986
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,7,646955948.95572,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,8,627017328.0044966,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,9,606480548.4247364,0.03,39347299.41989501
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,10,585327665.4575834,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,11,563540196.001416,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,12,541099102.4615636,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,13,517984776.11551553,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,14,494177019.97908604,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,15,469655031.1585636,0.03,39347299.41989501
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,16,444397382.67342556,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,17,418382004.73373336,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,18,391586165.45585036,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,19,363986450.99963087,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,20,335558745.1097248,0.03,39347299.419895
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,21,306278208.0431216,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,22,276119254.86452025,0.03,39347299.419895016
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,23,245055533.09056085,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,24,213059899.66338268,0.03,39347299.419895
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,25,180104397.23338917,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,26,146160229.73049587,0.03,39347299.41989499
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,27,111197737.20251577,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,28,75186369.89869623,0.03,39347299.41989501
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,29,38094661.57576214,0.03,39347299.41989498
13,771179199.21875,-109797.99685999006,771069335.9375,771289062.5,30,-109797.99685999006,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,0,771234130.859375,,
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,1,755023855.3652613,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,2,738327271.6063242,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,3,721129790.3346189,0.03,39347299.419895
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,4,703416384.6247625,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,5,685171576.7436104,0.03,39347299.419895
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,6,666379424.6260238,0.03,39347299.419894986
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,7,647023507.9449096,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,8,627086913.7633619,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,9,606552221.7563678,0.03,39347299.41989501
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,10,585401488.9891639,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,11,563616234.2389438,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,12,541177421.8462172,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,13,518065445.0817087,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,14,494260109.014265,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,15,469740612.86479795,0.03,39347299.41989501
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,16,444485531.8308469,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,17,418472798.36587733,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,18,391679682.89695865,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,19,364082773.96397245,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,20,335657957.7629966,0.03,39347299.419895
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,21,306380397.0759915,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,22,276224509.56837624,0.03,39347299.419895016
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,23,245163945.43553257,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,24,213171564.37870356,0.03,39347299.419895
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,25,180219411.89016968,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,26,146278694.8269798,0.03,39347299.41989499
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,27,111319756.25189419,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,28,75312049.51955602,0.03,39347299.41989501
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,29,38224111.585247725,0.03,39347299.41989498
14,771234130.859375,23535.512910164893,771179199.21875,771289062.5,30,23535.512910164893,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,0,771206665.0390625,,
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,1,754995565.5703394,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,2,738298133.1175547,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,3,721099777.6911863,0.03,39347299.419895
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,4,703385471.6020269,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,5,685139736.3301927,0.03,39347299.419895
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,6,666346629.0002036,0.03,39347299.419894986
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,7,646989728.4503148,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,8,627052120.8839293,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,9,606516385.0905521,0.03,39347299.41989501
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,10,585364577.2233737,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,11,563578215.1201799,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,12,541138262.1538904,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,13,518025110.5986121,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,14,494218564.4966755,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,15,469697822.0116808,0.03,39347299.41989501
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,16,444441457.25213623,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,17,418427401.54980534,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,18,391632924.17640454,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,19,364034612.4818017,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,20,335608351.4363608,0.03,39347299.419895
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,21,306329302.5595566,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,22,276171882.2164483,0.03,39347299.419895016
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,23,245109739.26304674,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,24,213115732.02104315,0.03,39347299.419895
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,25,180161904.56177947,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,26,146219462.27873787,0.03,39347299.41989499
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,27,111258746.72720502,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,28,75249209.70912617,0.03,39347299.41989501
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,29,38159386.58050498,0.03,39347299.41989498
15,771206665.0390625,-43131.24197486043,771179199.21875,771234130.859375,30,-43131.24197486043,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,0,771220397.9492188,,
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,1,755009710.4678004,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,2,738312702.3619394,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,3,721114784.0129026,0.03,39347299.419895
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,4,703400928.1133947,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,5,685155656.5369016,0.03,39347299.419895
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,6,666363026.8131137,0.03,39347299.419894986
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,7,647006618.197612,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,8,627069517.3236454,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,9,606534303.4234596,0.03,39347299.41989501
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,10,585383033.1062684,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,11,563597224.6795614,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,12,541157842.0000532,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,13,518045277.84015983,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,14,494239336.7554696,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,15,469719217.43823874,0.03,39347299.41989501
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,16,444463494.5414909,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,17,418450099.9578407,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,18,391656303.53668094,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,19,364058693.2228864,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,20,335633154.599678,0.03,39347299.419895
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,21,306354849.81777334,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,22,276198195.89241153,0.03,39347299.419895016
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,23,245136842.34928888,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,24,213143648.19987255,0.03,39347299.419895
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,25,180190658.22597376,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,26,146249078.55285797,0.03,39347299.41989499
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,27,111289251.48954873,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,28,75280629.61434019,0.03,39347299.41989501
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,29,38191749.082875416,0.03,39347299.41989498
16,771220397.9492188,-9797.864533312619,771206665.0390625,771234130.859375,30,-9797.864533312619,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,0,771227264.4042969,,
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,1,755016782.9165308,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,2,738319986.9841318,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,3,721122287.1737608,0.03,39347299.419895
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,4,703408656.3690786,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,5,685163616.6402559,0.03,39347299.419895
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,6,666371225.7195687,0.03,39347299.419894986
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,7,647015063.0712609,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,8,627078215.5435038,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,9,606543262.5899138,0.03,39347299.41989501
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,10,585392261.0477164,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,11,563606729.4592528,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,12,541167631.9231355,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,13,518055361.4609346,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,14,494249722.8848676,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,15,469729915.15151864,0.03,39347299.41989501
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,16,444474513.1861692,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,17,418461449.1618593,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,18,391667993.21682006,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,19,364070733.5934297,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,20,335645556.1813376,0.03,39347299.419895
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,21,306367623.4468827,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,22,276211352.73039424,0.03,39347299.419895016
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,23,245150393.8924111,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,24,213157606.28928846,0.03,39347299.419895
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,25,180205035.05807212,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,26,146263886.6899193,0.03,39347299.41989499
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,27,111304503.87072189,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,28,75296339.56694855,0.03,39347299.41989501
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,29,38207930.334062025,0.03,39347299.41989498
17,771227264.4042969,6868.824188895524,771220397.9492188,771234130.859375,30,6868.824188895524,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,0,771223831.1767578,,
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,1,755013246.6921656,0.03,39347299.41989498
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,2,738316344.6730356,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,3,721118535.5933317,0.03,39347299.419895
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,4,703404792.2412367,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,5,685159636.5885787,0.03,39347299.419895
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,6,666367126.2663411,0.03,39347299.419894986
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,7,647010840.6344364,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,8,627073866.4335744,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,9,606538783.0066867,0.03,39347299.41989501
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,10,585387647.0769923,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,11,563601977.069407,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,12,541162736.9615941,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,13,518050319.65054697,0.03,39347299.41989498
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,14,494244529.8201684,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,15,469724566.2948784,0.03,39347299.41989501
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,16,444469003.8638298,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,17,418455774.5598497,0.03,39347299.41989499
18,771223831.1767578,-1464.5201726555824,771220397.9492188,771227264.4042969,18,391662148.3767502,0.03,39347299.41989499
